row.names.cor.mat.	AUC
LOC648700	LOC648700	-0.352254049989367
HS.580451	HS.580451	-0.352284570346724
C14ORF49	C14ORF49	-0.352321900096664
FLJ26056	FLJ26056	-0.352328976259924
AMN1	AMN1	-0.352522520349764
LRRC59	LRRC59	-0.352524666644855
PRR11	PRR11	-0.352540228907043
MNDA	MNDA	-0.352548158669701
IL8RB	IL8RB	-0.352560819763179
LOC100128081	LOC100128081	-0.352572357212478
LOC646111	LOC646111	-0.352577335281672
ARTN	ARTN	-0.352605111304378
MYL7	MYL7	-0.352630542579347
LOC642771	LOC642771	-0.352651668624403
LOC100131639	LOC100131639	-0.352654386693645
MIR496	MIR496	-0.352860151449772
LOC647328	LOC647328	-0.352889624589761
TKT	TKT	-0.352920950802994
FAM75A3	FAM75A3	-0.352928284717943
HS.188369	HS.188369	-0.352947958872605
GTF2H2B	GTF2H2B	-0.352959288243608
SSPO	SSPO	-0.352998623800926
HLA.E	HLA.E	-0.353063193474464
MYBPC3	MYBPC3	-0.353107996309871
OPHN1	OPHN1	-0.353118739693208
HAVCR2	HAVCR2	-0.353310031752581
LOC644668	LOC644668	-0.353313477567823
FLJ40288	FLJ40288	-0.353325775242054
GALNT17	GALNT17	-0.353336532906319
FAM3D	FAM3D	-0.353385205503617
LOC389199	LOC389199	-0.353416961434657
HS.512096	HS.512096	-0.353426969847623
FBXL5	FBXL5	-0.353433874275348
CPVL	CPVL	-0.353645575461957
LOC389852	LOC389852	-0.353655275395253
CD9	CD9	-0.353693751362346
TNNT2	TNNT2	-0.353734240033935
FRK	FRK	-0.353737505216199
LOC648834	LOC648834	-0.353796344693
LOC100129751	LOC100129751	-0.353808773337974
LOC642743	LOC642743	-0.353858025413035
LSM14B	LSM14B	-0.353864069481127
HS.47453	HS.47453	-0.354046721458722
UBE2B	UBE2B	-0.354066287732206
GYS2	GYS2	-0.354091984094924
OR6M1	OR6M1	-0.354153191722206
CUEDC1	CUEDC1	-0.35426232307325
MYOC	MYOC	-0.354301293902816
TNS3	TNS3	-0.354307702421549
LOC653276	LOC653276	-0.354427728504676
LOC728004	LOC728004	-0.354477763072619
C20ORF200	C20ORF200	-0.354523429419862
DCBLD2	DCBLD2	-0.354599103429068
SCFD2	SCFD2	-0.35460261992167
LOC374973	LOC374973	-0.354719337875759
HS.332843	HS.332843	-0.354837455741787
NGB	NGB	-0.354843560420722
LOC645981	LOC645981	-0.354865581172513
SNORA17	SNORA17	-0.354872289434576
TOM1	TOM1	-0.35488028702727
STH	STH	-0.355061451497099
ZNF697	ZNF697	-0.35516774745441
KIAA0649	KIAA0649	-0.355231113787932
HKDC1	HKDC1	-0.355285192986005
BEX4	BEX4	-0.355291430490127
LOC653687	LOC653687	-0.355375822226985
MEFV	MEFV	-0.355393967841574
PRR13	PRR13	-0.35547350091397
LOC730496	LOC730496	-0.355641439998677
TTLL13	TTLL13	-0.355697528884888
HS.183176	HS.183176	-0.355710270220156
LOC100131831	LOC100131831	-0.355764627763919
ARNTL2	ARNTL2	-0.355774726156612
C21ORF99	C21ORF99	-0.355799073508924
GYLTL1B	GYLTL1B	-0.355869944671336
UBE2W	UBE2W	-0.355884088162821
ID4	ID4	-0.356020107661511
HS.581617	HS.581617	-0.356029098556457
LOC646424	LOC646424	-0.356037992512257
TM2D3	TM2D3	-0.356180349970486
HSDL2	HSDL2	-0.356180404039355
LMO2	LMO2	-0.356264172472813
NBPF3	NBPF3	-0.356301158644425
KRTAP10.2	KRTAP10.2	-0.356305931024969
LOC729839	LOC729839	-0.35641305766924
LOC650845	LOC650845	-0.356430619752902
CNOT3	CNOT3	-0.35644384895257
CD36	CD36	-0.356452762905969
HS.581577	HS.581577	-0.356457749220955
AAAS	AAAS	-0.356464475777579
LYN	LYN	-0.356482399308462
LOC137107	LOC137107	-0.356491031066329
WDR73	WDR73	-0.356496903572735
FAM90A13	FAM90A13	-0.356542613720737
HS.561259	HS.561259	-0.356543688561658
LOC642795	LOC642795	-0.356584755670717
LOC646237	LOC646237	-0.356643735739907
PPIA	PPIA	-0.356748934586432
AP1G1	AP1G1	-0.356840777915321
FKBP1A	FKBP1A	-0.356867607141714
LOC644276	LOC644276	-0.356892500646914
CAMK1D	CAMK1D	-0.356952867530897
FXYD6	FXYD6	-0.357055444659558
B3GALTL	B3GALTL	-0.35706794792964
PELI2	PELI2	-0.357084543431281
RGS17	RGS17	-0.357161963439744
FAM171A1	FAM171A1	-0.357304342551883
INPPL1	INPPL1	-0.357371458037402
SLC31A1	SLC31A1	-0.357417831933268
IL4R	IL4R	-0.357432654496634
ZNF629	ZNF629	-0.357435766764384
LOC440498	LOC440498	-0.357497220918603
LOC100133904	LOC100133904	-0.357515795290632
LOC645141	LOC645141	-0.357579978154295
LSM12	LSM12	-0.357653194754041
FAM183B	FAM183B	-0.35768597337723
CSDA	CSDA	-0.357689345812259
SGK	SGK	-0.357689887996561
FLJ10916	FLJ10916	-0.357698693440302
HS.565248	HS.565248	-0.357726480067295
HS.539990	HS.539990	-0.357751192163935
PDZD7	PDZD7	-0.357780272207216
FLJ46380	FLJ46380	-0.357894510630266
LOC642637	LOC642637	-0.357902283217346
HS.566355	HS.566355	-0.357917785789004
HS.14032	HS.14032	-0.357927373222139
LGI2	LGI2	-0.357955997908821
KLHL8	KLHL8	-0.357968384148675
LOC151300	LOC151300	-0.358024274262106
MTMR6	MTMR6	-0.358052998026404
LOC652900	LOC652900	-0.358075727933439
LOC644952	LOC644952	-0.358081866000831
KRTAP19.1	KRTAP19.1	-0.358247016032685
LOC255187	LOC255187	-0.358255669851876
TLR4	TLR4	-0.358306121785043
RAB42	RAB42	-0.358307299204937
INPP1	INPP1	-0.358317567753
HMOX1	HMOX1	-0.358374028437946
HIST1H2BO	HIST1H2BO	-0.358389323034566
LOC100132395	LOC100132395	-0.358444799469033
LOC647527	LOC647527	-0.358474846940755
C14ORF174	C14ORF174	-0.358563319252425
NEBL	NEBL	-0.358577066814581
LOC729412	LOC729412	-0.358627182144452
LOC727808	LOC727808	-0.358764032940971
KIAA1539	KIAA1539	-0.35882894086122
LOC650268	LOC650268	-0.358852004673205
LOC729047	LOC729047	-0.358878101152551
IL10RB	IL10RB	-0.358878182970631
ZNF417	ZNF417	-0.358948556229214
TM6SF1	TM6SF1	-0.358982795488849
LOC641945	LOC641945	-0.359054439360484
LOC643138	LOC643138	-0.359097293794518
PYGL	PYGL	-0.359146653762611
HS.298873	HS.298873	-0.359170463992483
CIB2	CIB2	-0.359201973568442
HS.543654	HS.543654	-0.359301940780447
HS.571602	HS.571602	-0.359312572840547
SNORA39	SNORA39	-0.359349533976539
SNORA6	SNORA6	-0.359362603127887
HS.527535	HS.527535	-0.359456812346624
CD93	CD93	-0.359495809039846
NME5	NME5	-0.359507071211316
DUX1	DUX1	-0.359519918161788
LOC644914	LOC644914	-0.359575693660728
LOC647520	LOC647520	-0.359620874546914
RRBP1	RRBP1	-0.359642760352939
LOC652134	LOC652134	-0.359656872963988
OAS1	OAS1	-0.359695737037133
LOC645435	LOC645435	-0.359718430617793
LOC388259	LOC388259	-0.359761469162259
SAMD14	SAMD14	-0.359905736185607
MIR944	MIR944	-0.359939599344384
ACER3	ACER3	-0.359982073650706
LOC649896	LOC649896	-0.360074097473309
FLJ35946	FLJ35946	-0.360121946546152
HS.143732	HS.143732	-0.360161981607251
NCF2	NCF2	-0.360275228752626
GTPBP1	GTPBP1	-0.360343524864317
KLHL34	KLHL34	-0.360362765458955
CACNA2D3	CACNA2D3	-0.360364851097804
LOC100127891	LOC100127891	-0.360382508492866
ZNF362	ZNF362	-0.360397602294693
LOC389791	LOC389791	-0.360433928938906
ACSS2	ACSS2	-0.360440353666048
FAM48B1	FAM48B1	-0.360564197403608
HS.293427	HS.293427	-0.360612035692168
ACOX2	ACOX2	-0.360698010818853
LOC100132388	LOC100132388	-0.360723746209053
FAM43B	FAM43B	-0.360750719264888
LOC644571	LOC644571	-0.360756342595036
PLCG2	PLCG2	-0.36076894279729
LOC649389	LOC649389	-0.360777540074491
LOC100129702	LOC100129702	-0.360798380079126
BASP1	BASP1	-0.360816700343582
FLJ41200	FLJ41200	-0.360837307007897
FLJ77644	FLJ77644	-0.36087776822183
DLL3	DLL3	-0.360890980856052
SHISA2	SHISA2	-0.360893026133613
ZNF251	ZNF251	-0.360902322357219
RYBP	RYBP	-0.360929132402214
LOC440978	LOC440978	-0.360929997903729
ZNF287	ZNF287	-0.360965676669326
C6ORF204	C6ORF204	-0.360982989284438
HS.542409	HS.542409	-0.361017564205748
HS.565461	HS.565461	-0.361074447354925
LIN7A	LIN7A	-0.361077349238597
CFLAR	CFLAR	-0.3610937438481
BCAM	BCAM	-0.361104856968858
C10ORF46	C10ORF46	-0.361125240616523
LOC727805	LOC727805	-0.361135579286532
LOC649305	LOC649305	-0.361317219022874
PRAM1	PRAM1	-0.361324161349128
DIAPH2	DIAPH2	-0.361342552793677
LOC100129781	LOC100129781	-0.361564263494917
SLC28A1	SLC28A1	-0.361574518072952
TPBG	TPBG	-0.361580222258912
C15ORF28	C15ORF28	-0.361639500076612
JAGN1	JAGN1	-0.361656773536512
BIN3	BIN3	-0.361763178815213
HS.554391	HS.554391	-0.361891192474722
VPS53	VPS53	-0.361907642296545
LOC100129463	LOC100129463	-0.361963521151057
PJA1	PJA1	-0.361967839958177
KPNA6	KPNA6	-0.362009809573474
C17ORF60	C17ORF60	-0.36201376740221
LOC644981	LOC644981	-0.362031117057551
HS.515779	HS.515779	-0.362032281259655
NCF4	NCF4	-0.362033567697159
CYP4A11	CYP4A11	-0.362059110842272
SEPX1	SEPX1	-0.3620721620697
C10ORF54	C10ORF54	-0.362081383919637
ODF3B	ODF3B	-0.362188344777334
DPP3	DPP3	-0.362195649425046
LOC100127885	LOC100127885	-0.362196400936679
GRINA	GRINA	-0.362201707973591
LOC651468	LOC651468	-0.36230188802363
LOC645323	LOC645323	-0.362432354107856
TNRC6A	TNRC6A	-0.362437684524178
FLJ21839	FLJ21839	-0.362439198297007
C6ORF54	C6ORF54	-0.362453063384377
C16ORF46	C16ORF46	-0.362456400049901
LOC729009	LOC729009	-0.362461723376527
LOC652483	LOC652483	-0.362506764266143
LOC650852	LOC650852	-0.362592491837927
OR51D1	OR51D1	-0.362626096087277
CTSO	CTSO	-0.362635525674824
ASL	ASL	-0.362651549872343
NAP1L6	NAP1L6	-0.362657797463547
ANXA10	ANXA10	-0.362664936317498
LOC649086	LOC649086	-0.362669358249772
LOC647237	LOC647237	-0.362710273481121
PROX2	PROX2	-0.36271490546347
SFRS5	SFRS5	-0.362799746798858
KCNH8	KCNH8	-0.362800657091328
X3.Mar	X3.Mar	-0.362803392229919
TNFRSF10B	TNFRSF10B	-0.362831503275263
LOC100130850	LOC100130850	-0.362907943223101
SOST	SOST	-0.363063424396573
FOSL2	FOSL2	-0.363097795623275
LOC648556	LOC648556	-0.363106522365126
ZNF24	ZNF24	-0.363165439466516
FKRP	FKRP	-0.363171851963464
MYEOV	MYEOV	-0.363185757609203
AGPAT9	AGPAT9	-0.363262070276229
PLEC1	PLEC1	-0.363268462658155
LOC651820	LOC651820	-0.363325132125793
LOC643982	LOC643982	-0.363327591733286
HS.539591	HS.539591	-0.363340612873397
LRRC70	LRRC70	-0.363354937346237
TMEM88	TMEM88	-0.363366314477452
LOC642187	LOC642187	-0.363467479958797
ITGB2	ITGB2	-0.363468603447131
LOC654085	LOC654085	-0.363481424420085
EPS15L1	EPS15L1	-0.363498734224555
HS.537149	HS.537149	-0.363581754759051
LOC401220	LOC401220	-0.363602649271866
ALDH3B1	ALDH3B1	-0.363607881945143
LOC647630	LOC647630	-0.363615319644195
POLA	POLA	-0.363651835034288
PLEKHG7	PLEKHG7	-0.363654825193376
UBE3B	UBE3B	-0.363687172762779
TNNI2	TNNI2	-0.363722120899115
POU5F2	POU5F2	-0.363803153513749
TLX1NB	TLX1NB	-0.363819067184955
HS.562727	HS.562727	-0.363859643532448
HS.577963	HS.577963	-0.363923417861822
TLR1	TLR1	-0.363961037933405
TRIM67	TRIM67	-0.363965953744933
TMEM102	TMEM102	-0.364033049279492
CHIC1	CHIC1	-0.364043313040079
ABLIM3	ABLIM3	-0.364053754488068
SNORD110	SNORD110	-0.364057055404278
ANO5	ANO5	-0.364173790716889
FAM90A18	FAM90A18	-0.364222136258132
OR10A5	OR10A5	-0.364234204892014
USP35	USP35	-0.364258152945193
CA7	CA7	-0.364290399087817
PSD4	PSD4	-0.364325073618735
PECAM1	PECAM1	-0.364373757340136
IL15RA	IL15RA	-0.364378731719243
LOC116412	LOC116412	-0.364404101673031
BRI3	BRI3	-0.364444442118258
MAFB	MAFB	-0.36445474095462
ERV3	ERV3	-0.364534750598685
CYP27A1	CYP27A1	-0.364554748378379
LOC100133649	LOC100133649	-0.364566489499958
MIR1250	MIR1250	-0.364634467557856
LOC652097	LOC652097	-0.364649061373682
SSX6	SSX6	-0.36465070963447
C16ORF58	C16ORF58	-0.364758998737231
C17ORF62	C17ORF62	-0.364824401853265
LOC648220	LOC648220	-0.364832096219388
LOC401703	LOC401703	-0.364836780814254
LACTB	LACTB	-0.364838540395334
LOC649887	LOC649887	-0.364893243854254
DUPD1	DUPD1	-0.365007850069008
LOC652616	LOC652616	-0.365059573190565
LOC729051	LOC729051	-0.365108979153012
OR7E24	OR7E24	-0.365199764003674
HS.584251	HS.584251	-0.365211180615991
LOC649593	LOC649593	-0.365215164389241
PSG9	PSG9	-0.365220808439193
LILRA1	LILRA1	-0.36522481245765
LOC100131742	LOC100131742	-0.365250157842149
GAS2L3	GAS2L3	-0.365394571008132
LOC644285	LOC644285	-0.365463814686446
WIPI1	WIPI1	-0.365486964817145
LOC388755	LOC388755	-0.365567524862466
LOC648283	LOC648283	-0.365605407034317
RXRA	RXRA	-0.365633208647782
LOC100132585	LOC100132585	-0.36566209112595
KCNN1	KCNN1	-0.365955701126394
C20ORF72	C20ORF72	-0.366019249256126
UPB1	UPB1	-0.366040458789241
HS.334272	HS.334272	-0.366044238566255
FLJ37307	FLJ37307	-0.366047317676041
WWTR1	WWTR1	-0.366066041307291
MAPK14	MAPK14	-0.366091891113002
LOC643595	LOC643595	-0.366107545786957
LOC651195	LOC651195	-0.366154601734338
LOC730159	LOC730159	-0.366155540295561
LOC729314	LOC729314	-0.366182233037025
FAM86C	FAM86C	-0.366200623146614
LOC100130297	LOC100130297	-0.366273798601629
LOC731431	LOC731431	-0.366446997798231
LOC153561	LOC153561	-0.366512124335471
LOC100134241	LOC100134241	-0.36654446548915
LAT2	LAT2	-0.366626305835648
HS.580053	HS.580053	-0.366682758909853
LOC650428	LOC650428	-0.36671316719411
SOX17	SOX17	-0.366719341566606
LOC642891	LOC642891	-0.366731251022365
PPP2R2D	PPP2R2D	-0.366833278372236
GUCA1A	GUCA1A	-0.366838774813629
SYT5	SYT5	-0.366842905889656
GLOD5	GLOD5	-0.366852463623221
ZNF768	ZNF768	-0.366933671841951
OSBP2	OSBP2	-0.366967389103148
MLN	MLN	-0.367016495468698
VAPB	VAPB	-0.367055829367144
HS.552160	HS.552160	-0.36719935400805
MIR206	MIR206	-0.36730014999645
LOC653238	LOC653238	-0.367315879400273
UBXN7	UBXN7	-0.367329021589217
LOC100133315	LOC100133315	-0.367347585268478
LOC100133636	LOC100133636	-0.367411230222258
CYTH2	CYTH2	-0.367463006380542
LOC650621	LOC650621	-0.367475797968856
ABCA4	ABCA4	-0.367475809077835
MIR223	MIR223	-0.3674845637153
SMARCC2	SMARCC2	-0.367491683877548
EFNA4	EFNA4	-0.367496586014999
LOC100130098	LOC100130098	-0.36749743539545
CPT2	CPT2	-0.367498167724685
LOC100128295	LOC100128295	-0.367509693310613
PTAFR	PTAFR	-0.367612599885262
SLC2A2	SLC2A2	-0.367730221645821
DMRT2	DMRT2	-0.367774636166896
SERPINB8	SERPINB8	-0.367799810700903
GBP1	GBP1	-0.367806531397804
MAPK11	MAPK11	-0.367932946854846
LOC646178	LOC646178	-0.367993748289204
MIR140	MIR140	-0.368275549732145
LOC100132899	LOC100132899	-0.368298048848163
SNORD114.31	SNORD114.31	-0.368354152897762
LOC645679	LOC645679	-0.3684150070878
MIR29B1	MIR29B1	-0.368447014983771
SLCO3A1	SLCO3A1	-0.36846410158392
BCL3	BCL3	-0.368517584129074
GRN	GRN	-0.368549092347636
FAM47E	FAM47E	-0.36855476505143
LOC100132386	LOC100132386	-0.368571236915472
LOC729284	LOC729284	-0.368611307514081
FLJ16124	FLJ16124	-0.368652293597542
HS.447944	HS.447944	-0.368669414193671
LOC641704	LOC641704	-0.368703323133656
KIAA0082	KIAA0082	-0.368766858746698
STMN3	STMN3	-0.368818288037415
PTGS2	PTGS2	-0.368837897213158
SNORA11E	SNORA11E	-0.368873309961984
LOC645084	LOC645084	-0.368934909015205
CSGALNACT2	CSGALNACT2	-0.368943058664356
SCGB1D2	SCGB1D2	-0.368970028239042
SPOP	SPOP	-0.369135558763583
LOC652790	LOC652790	-0.369158280583283
GREM1	GREM1	-0.369168100147511
DOLPP1	DOLPP1	-0.369194276750783
UBA7	UBA7	-0.369204855765167
LOC642678	LOC642678	-0.36922891866894
LOC100170939	LOC100170939	-0.369283036302442
PLCB2	PLCB2	-0.369413269566463
LOC642257	LOC642257	-0.369428017905371
SAR1P3	SAR1P3	-0.369461898895396
LOC653165	LOC653165	-0.369502236156476
AHCYL2	AHCYL2	-0.369526996930264
DOK2	DOK2	-0.369531518048581
LOC642607	LOC642607	-0.369544119183986
LOC643197	LOC643197	-0.369550833477224
LOC652842	LOC652842	-0.369612650204608
LOC647374	LOC647374	-0.369646558881004
ZNF561	ZNF561	-0.369800568891865
HS.543899	HS.543899	-0.36987753896583
SNORA38	SNORA38	-0.369883517883794
LOC651463	LOC651463	-0.369893510169052
LOC729758	LOC729758	-0.3699058016391
CSRNP3	CSRNP3	-0.369953667873788
CYC1	CYC1	-0.37008403202592
LOC653375	LOC653375	-0.370095464028435
KIF26A	KIF26A	-0.370172619128231
C16ORF93	C16ORF93	-0.37017487402301
TNFSF8	TNFSF8	-0.370198665221238
SNORD121B	SNORD121B	-0.370204490799651
LOC652801	LOC652801	-0.370205075933045
OR7G1	OR7G1	-0.370249842520177
LOC647195	LOC647195	-0.37029240381519
AQP9	AQP9	-0.370300164836521
LOC643153	LOC643153	-0.370351710494805
C10ORF27	C10ORF27	-0.37040315310042
HS.569823	HS.569823	-0.370474359946059
LOC652216	LOC652216	-0.370478794697398
HS.403213	HS.403213	-0.370545030223198
IGFL2	IGFL2	-0.370560729233762
FLRT3	FLRT3	-0.370572523963739
NBPF20	NBPF20	-0.370593845066509
STGC3	STGC3	-0.370619576894793
STX11	STX11	-0.370642408663476
LOC651635	LOC651635	-0.370692353803864
HS.128848	HS.128848	-0.37071503592117
SLC9A3R2	SLC9A3R2	-0.370747534985502
CFP	CFP	-0.370757171842857
REN	REN	-0.370765140116366
ARG1	ARG1	-0.370765461391354
KIAA1949	KIAA1949	-0.370855229376139
TTTY8	TTTY8	-0.370952497196354
LOC641518	LOC641518	-0.370967035587656
EMP3	EMP3	-0.370981771662456
HS.128068	HS.128068	-0.370982870602952
ZNF649	ZNF649	-0.371040104612006
FKBP4	FKBP4	-0.371059594320431
HS.546105	HS.546105	-0.371111678879599
LAMB1	LAMB1	-0.371202699666179
HS.131074	HS.131074	-0.371210053260779
HLA.DMB	HLA.DMB	-0.371219173479393
PLEKHB2	PLEKHB2	-0.371306098081559
PIWIL1	PIWIL1	-0.371321921853456
STAT3	STAT3	-0.371358617495463
GPR162	GPR162	-0.371366365655226
GPR50	GPR50	-0.371369018793348
LOC653765	LOC653765	-0.371415113957732
C4ORF33	C4ORF33	-0.371482579656704
CD14	CD14	-0.371504682015899
LOC440345	LOC440345	-0.371528818899106
LOC389049	LOC389049	-0.371594470541806
LOC729372	LOC729372	-0.371597944349358
SPEF2	SPEF2	-0.371710678065005
C16ORF79	C16ORF79	-0.371752729675073
EGF	EGF	-0.371759413134208
HS.582764	HS.582764	-0.371763345136981
LOC440157	LOC440157	-0.371772852060132
CCL28	CCL28	-0.371824073537989
LOC642423	LOC642423	-0.371948811228746
ARG99	ARG99	-0.371998719905908
HOXA5	HOXA5	-0.372042805123267
LOC389043	LOC389043	-0.372053820766877
PLSCR1	PLSCR1	-0.372083312506742
LOC646706	LOC646706	-0.372114451222057
C7ORF20	C7ORF20	-0.372145374724139
LOC100132442	LOC100132442	-0.372174180827191
MGC46336	MGC46336	-0.372210405737255
UPLP	UPLP	-0.372247241277977
LRRC16	LRRC16	-0.372278158903487
LOC647521	LOC647521	-0.372312961534252
PARG	PARG	-0.372319476640944
SH2B2	SH2B2	-0.372344508020821
MIR1178	MIR1178	-0.372353231347129
HS.454935	HS.454935	-0.372354571161617
MYEOV2	MYEOV2	-0.37243959256094
DENND1A	DENND1A	-0.372555062755796
LOC100128496	LOC100128496	-0.372596749430405
SPTLC2	SPTLC2	-0.372639237311423
HHIPL1	HHIPL1	-0.372741990027931
PLEKHM2	PLEKHM2	-0.372784192936434
IFI44	IFI44	-0.372816417996902
LOC729384	LOC729384	-0.372942528320642
VNN2	VNN2	-0.372958197686832
CPEB4	CPEB4	-0.372989522434691
RBP7	RBP7	-0.373002186906932
SMARCD3	SMARCD3	-0.373046857950901
FLJ32867	FLJ32867	-0.373113054074393
HS.553290	HS.553290	-0.37314555166703
FLJ41423	FLJ41423	-0.373165672985254
USMG5	USMG5	-0.373229010477579
HS.157771	HS.157771	-0.373229715588435
LOC139116	LOC139116	-0.373400708124149
HLA.DRB6	HLA.DRB6	-0.373405918938731
MIR513A2	MIR513A2	-0.37350805138615
ATG4D	ATG4D	-0.373526438944237
ZNF433	ZNF433	-0.373555121133395
HS.537890	HS.537890	-0.373646113124834
PDE7A	PDE7A	-0.373688403041694
CNTROB	CNTROB	-0.373706598735387
LOC650744	LOC650744	-0.373730662929076
TRIM64	TRIM64	-0.373750064172282
SNRP70	SNRP70	-0.373776575360667
LOC647406	LOC647406	-0.373846541267864
C6ORF223	C6ORF223	-0.373880566483814
TRIB1	TRIB1	-0.37394186668255
LOC100131856	LOC100131856	-0.373960785427563
CCR3	CCR3	-0.373973151789132
HS.308073	HS.308073	-0.374071295453505
HS.566857	HS.566857	-0.374076167879593
C20ORF96	C20ORF96	-0.374132600476497
ZNF521	ZNF521	-0.374139727231009
LOC100128701	LOC100128701	-0.374251380034585
GUCY2G	GUCY2G	-0.374264226758199
CDY2A	CDY2A	-0.374303137231003
HES6	HES6	-0.374311388506115
HS.127715	HS.127715	-0.374396089822199
LOC653635	LOC653635	-0.374436588615839
NUFIP1	NUFIP1	-0.374461100003439
UMODL1	UMODL1	-0.374529325890301
SERPINB6	SERPINB6	-0.37456903370123
MAP1A	MAP1A	-0.37460683496429
LOC652252	LOC652252	-0.374612826159149
C1ORF81	C1ORF81	-0.374681538129107
PNLIPRP2	PNLIPRP2	-0.374825466675057
LOC642489	LOC642489	-0.374890175349506
SLITRK4	SLITRK4	-0.374910383078322
HS.567461	HS.567461	-0.374957545126475
CEP250	CEP250	-0.374966114919991
PGD	PGD	-0.37501286791077
RHOQ	RHOQ	-0.375024626252771
HS.147496	HS.147496	-0.375146506226479
LOC643176	LOC643176	-0.375151204895607
HS.578984	HS.578984	-0.375210750662532
LOC652548	LOC652548	-0.375294217709677
CACNG1	CACNG1	-0.375312769214819
LOC646903	LOC646903	-0.375328516631188
SEC14L3	SEC14L3	-0.37533620202083
LOC100134081	LOC100134081	-0.375353944041974
HIRA	HIRA	-0.375365454885938
LOC391555	LOC391555	-0.375376989868344
HIVEP1	HIVEP1	-0.375503009898292
LYPLA2	LYPLA2	-0.375512863172794
LOC646447	LOC646447	-0.375514934093495
KLF4	KLF4	-0.375553901147455
ARL11	ARL11	-0.375557842148063
LOC387790	LOC387790	-0.375561343566397
LOC100128655	LOC100128655	-0.375570644283431
LOC646723	LOC646723	-0.375619633422638
ACTN1	ACTN1	-0.375660569673326
GAL3ST1	GAL3ST1	-0.375727685851071
P704P	P704P	-0.375838183125675
NUAK2	NUAK2	-0.375841807385532
ARRDC1	ARRDC1	-0.375899975791034
LOC727797	LOC727797	-0.375903002490304
PSMB10	PSMB10	-0.375984378809534
CBX4	CBX4	-0.376003212578221
BSDC1	BSDC1	-0.376029173820915
LOC645314	LOC645314	-0.376046601600507
SLC7A3	SLC7A3	-0.376068376729521
FLJ20920	FLJ20920	-0.376100730327927
FAM65B	FAM65B	-0.376123666551625
KLHL35	KLHL35	-0.376134174871712
MIR541	MIR541	-0.376290151442122
ZNF552	ZNF552	-0.376300411585071
HS.147725	HS.147725	-0.376312907889578
LOC729687	LOC729687	-0.376344395358333
FTSJD2	FTSJD2	-0.37636356164149
LOC400958	LOC400958	-0.37638643578556
PPAPDC3	PPAPDC3	-0.376413675391668
CD37	CD37	-0.376420577678438
GLIPR1L2	GLIPR1L2	-0.376507318395993
CRLF3	CRLF3	-0.37652702361636
LOC644384	LOC644384	-0.376586616965626
CD300A	CD300A	-0.376773995289181
ZNF404	ZNF404	-0.376795466186573
LOC652753	LOC652753	-0.376865758129669
GTF2H2	GTF2H2	-0.376869028591198
MIR873	MIR873	-0.376872408732525
C1ORF138	C1ORF138	-0.376916414260068
MYH16	MYH16	-0.376996697137085
LOC652331	LOC652331	-0.376997689366871
LIN52	LIN52	-0.377015981474306
SESTD1	SESTD1	-0.377137829768456
LOC647166	LOC647166	-0.377275723665757
LOC440558	LOC440558	-0.377291669310253
LOC728895	LOC728895	-0.37732433091513
GPR182	GPR182	-0.377412122012562
LOC643853	LOC643853	-0.377467540113068
LOC732043	LOC732043	-0.37748725565761
CREB3L4	CREB3L4	-0.377496601882372
SIRT7	SIRT7	-0.377541204019648
LOC732371	LOC732371	-0.377543658102713
C17ORF91	C17ORF91	-0.377580362110437
SNORA78	SNORA78	-0.377624122420668
FAM71F1	FAM71F1	-0.377668105018161
SHF	SHF	-0.377695786913806
LOC148203	LOC148203	-0.377762529914494
RBM15B	RBM15B	-0.377799219834166
LOC642736	LOC642736	-0.377900947450012
DEF6	DEF6	-0.377963071446776
ZNF121	ZNF121	-0.377973937311378
C10ORF90	C10ORF90	-0.378007960433712
LOC644500	LOC644500	-0.378057243583468
DUOXA1	DUOXA1	-0.378065639155229
GPR137C	GPR137C	-0.378141024720528
CYLD	CYLD	-0.378210278424288
LOC652043	LOC652043	-0.37821764556036
DAGLA	DAGLA	-0.378221502571324
CTXN3	CTXN3	-0.378247157017941
MEGF11	MEGF11	-0.378283436940162
FAM115A	FAM115A	-0.378307218220256
LOC647246	LOC647246	-0.378369222752886
